id,time,Simulation_reset
34.0,50.7,
35.0,50.7,
36.0,50.7,
37.0,50.7,
38.0,50.7,
39.0,50.7,
40.0,50.7,
41.0,50.7,
42.0,50.7,
10.0,50.9,
11.0,51.0,
63.0,51.0,
64.0,51.0,
65.0,51.0,
66.0,51.0,
67.0,51.0,
68.0,51.0,
69.0,51.0,
70.0,51.0,
71.0,51.0,
72.0,51.0,
83.0,51.0,
84.0,51.0,
85.0,51.0,
86.0,51.0,
87.0,51.0,
88.0,51.0,
89.0,51.0,
90.0,51.0,
91.0,51.0,
92.0,51.0,
133.0,51.0,
134.0,51.0,
135.0,51.0,
136.0,51.0,
137.0,51.0,
138.0,51.0,
139.0,51.0,
140.0,51.0,
141.0,51.0,
142.0,51.0,
103.0,51.1,
104.0,51.1,
105.0,51.1,
106.0,51.1,
107.0,51.1,
108.0,51.1,
109.0,51.1,
110.0,51.1,
111.0,51.1,
112.0,51.1,
143.0,51.1,
144.0,51.1,
145.0,51.1,
146.0,51.1,
147.0,51.1,
148.0,51.1,
149.0,51.1,
150.0,51.1,
151.0,51.1,
152.0,51.1,
6.0,51.4,
14.0,52.0,
21.0,52.2,
16.0,52.300000000000004,
18.0,52.300000000000004,
19.0,52.300000000000004,
20.0,52.300000000000004,
22.0,52.300000000000004,
8.0,52.4,
15.0,52.4,
17.0,52.4,
55.0,52.5,
56.0,52.5,
57.0,52.5,
58.0,52.5,
59.0,52.5,
60.0,52.5,
61.0,52.5,
62.0,52.5,
113.0,52.5,
114.0,52.5,
115.0,52.5,
117.0,52.5,
118.0,52.5,
119.0,52.5,
120.0,52.5,
121.0,52.5,
122.0,52.5,
53.0,52.6,
54.0,52.6,
73.0,52.6,
74.0,52.6,
75.0,52.6,
76.0,52.6,
77.0,52.6,
78.0,52.6,
79.0,52.6,
80.0,52.6,
81.0,52.6,
82.0,52.6,
116.0,52.6,
13.0,52.9,
9.0,60.300000000000004,
93.0,60.4,
94.0,60.4,
95.0,60.4,
96.0,60.4,
97.0,60.4,
98.0,60.4,
99.0,60.4,
100.0,60.4,
101.0,60.4,
102.0,60.4,
123.0,60.4,
124.0,60.4,
125.0,60.4,
126.0,60.4,
127.0,60.4,
128.0,60.4,
129.0,60.4,
130.0,60.4,
131.0,60.4,
132.0,60.4,
33.0,60.800000000000004,
34.0,60.800000000000004,
35.0,60.800000000000004,
36.0,60.800000000000004,
37.0,60.800000000000004,
38.0,60.800000000000004,
39.0,60.800000000000004,
40.0,60.800000000000004,
41.0,60.800000000000004,
42.0,60.800000000000004,
10.0,61.0,
11.0,61.1,
63.0,61.1,
64.0,61.1,
65.0,61.1,
66.0,61.1,
67.0,61.1,
68.0,61.1,
69.0,61.1,
70.0,61.1,
71.0,61.1,
72.0,61.1,
83.0,61.1,
84.0,61.1,
85.0,61.1,
86.0,61.1,
87.0,61.1,
88.0,61.1,
89.0,61.1,
90.0,61.1,
91.0,61.1,
92.0,61.1,
133.0,61.1,
134.0,61.1,
135.0,61.1,
136.0,61.1,
137.0,61.1,
138.0,61.1,
139.0,61.1,
140.0,61.1,
141.0,61.1,
142.0,61.1,
103.0,61.2,
104.0,61.2,
105.0,61.2,
106.0,61.2,
107.0,61.2,
108.0,61.2,
109.0,61.2,
110.0,61.2,
111.0,61.2,
112.0,61.2,
143.0,61.2,
144.0,61.2,
145.0,61.2,
146.0,61.2,
147.0,61.2,
148.0,61.2,
149.0,61.2,
150.0,61.2,
151.0,61.2,
152.0,61.2,
5.0,61.800000000000004,
14.0,62.1,
21.0,62.300000000000004,
16.0,62.4,
18.0,62.4,
19.0,62.4,
20.0,62.4,
22.0,62.4,
8.0,62.5,
15.0,62.5,
17.0,62.5,
55.0,62.6,
56.0,62.6,
57.0,62.6,
58.0,62.6,
59.0,62.6,
60.0,62.6,
61.0,62.6,
62.0,62.6,
113.0,62.6,
114.0,62.6,
115.0,62.6,
117.0,62.6,
118.0,62.6,
119.0,62.6,
120.0,62.6,
121.0,62.6,
122.0,62.6,
53.0,62.7,
54.0,62.7,
73.0,62.7,
74.0,62.7,
75.0,62.7,
76.0,62.7,
77.0,62.7,
78.0,62.7,
79.0,62.7,
80.0,62.7,
81.0,62.7,
82.0,62.7,
116.0,62.7,
13.0,63.0,
3.0,63.5,
4.0,64.4,
6.0,65.1,
9.0,70.4,
93.0,70.5,
94.0,70.5,
95.0,70.5,
96.0,70.5,
97.0,70.5,
98.0,70.5,
99.0,70.5,
100.0,70.5,
101.0,70.5,
102.0,70.5,
123.0,70.5,
124.0,70.5,
125.0,70.5,
126.0,70.5,
127.0,70.5,
128.0,70.5,
129.0,70.5,
130.0,70.5,
131.0,70.5,
132.0,70.5,
33.0,70.9,
34.0,70.9,
35.0,70.9,
36.0,70.9,
37.0,70.9,
38.0,70.9,
39.0,70.9,
40.0,70.9,
41.0,70.9,
42.0,70.9,
10.0,71.10000000000001,
11.0,71.2,
63.0,71.2,
64.0,71.2,
65.0,71.2,
66.0,71.2,
67.0,71.2,
68.0,71.2,
69.0,71.2,
70.0,71.2,
71.0,71.2,
72.0,71.2,
83.0,71.2,
84.0,71.2,
85.0,71.2,
86.0,71.2,
87.0,71.2,
88.0,71.2,
89.0,71.2,
90.0,71.2,
91.0,71.2,
92.0,71.2,
133.0,71.2,
134.0,71.2,
135.0,71.2,
136.0,71.2,
137.0,71.2,
138.0,71.2,
139.0,71.2,
140.0,71.2,
141.0,71.2,
142.0,71.2,
103.0,71.3,
104.0,71.3,
105.0,71.3,
106.0,71.3,
107.0,71.3,
108.0,71.3,
109.0,71.3,
110.0,71.3,
111.0,71.3,
112.0,71.3,
143.0,71.3,
144.0,71.3,
145.0,71.3,
146.0,71.3,
147.0,71.3,
148.0,71.3,
149.0,71.3,
150.0,71.3,
151.0,71.3,
152.0,71.3,
14.0,72.2,
21.0,72.4,
16.0,72.5,
18.0,72.5,
19.0,72.5,
20.0,72.5,
22.0,72.5,
8.0,72.60000000000001,
15.0,72.60000000000001,
17.0,72.60000000000001,
55.0,72.7,
56.0,72.7,
57.0,72.7,
58.0,72.7,
59.0,72.7,
60.0,72.7,
61.0,72.7,
62.0,72.7,
113.0,72.7,
114.0,72.7,
115.0,72.7,
117.0,72.7,
118.0,72.7,
119.0,72.7,
120.0,72.7,
121.0,72.7,
122.0,72.7,
53.0,72.8,
54.0,72.8,
73.0,72.8,
74.0,72.8,
75.0,72.8,
76.0,72.8,
77.0,72.8,
78.0,72.8,
79.0,72.8,
80.0,72.8,
81.0,72.8,
82.0,72.8,
116.0,72.8,
13.0,73.10000000000001,
4.0,78.4,
5.0,78.60000000000001,
6.0,78.8,
9.0,80.5,
93.0,80.60000000000001,
94.0,80.60000000000001,
95.0,80.60000000000001,
96.0,80.60000000000001,
97.0,80.60000000000001,
98.0,80.60000000000001,
99.0,80.60000000000001,
100.0,80.60000000000001,
101.0,80.60000000000001,
102.0,80.60000000000001,
123.0,80.60000000000001,
124.0,80.60000000000001,
125.0,80.60000000000001,
126.0,80.60000000000001,
127.0,80.60000000000001,
128.0,80.60000000000001,
129.0,80.60000000000001,
130.0,80.60000000000001,
131.0,80.60000000000001,
132.0,80.60000000000001,
33.0,81.0,
34.0,81.0,
35.0,81.0,
36.0,81.0,
37.0,81.0,
38.0,81.0,
39.0,81.0,
40.0,81.0,
41.0,81.0,
42.0,81.0,
3.0,81.10000000000001,
10.0,81.2,
11.0,81.3,
63.0,81.3,
64.0,81.3,
65.0,81.3,
66.0,81.3,
67.0,81.3,
68.0,81.3,
69.0,81.3,
70.0,81.3,
71.0,81.3,
72.0,81.3,
83.0,81.3,
84.0,81.3,
85.0,81.3,
86.0,81.3,
87.0,81.3,
88.0,81.3,
89.0,81.3,
90.0,81.3,
91.0,81.3,
92.0,81.3,
133.0,81.3,
134.0,81.3,
135.0,81.3,
136.0,81.3,
137.0,81.3,
138.0,81.3,
139.0,81.3,
140.0,81.3,
141.0,81.3,
142.0,81.3,
103.0,81.4,
104.0,81.4,
105.0,81.4,
106.0,81.4,
107.0,81.4,
108.0,81.4,
109.0,81.4,
110.0,81.4,
111.0,81.4,
112.0,81.4,
143.0,81.4,
144.0,81.4,
145.0,81.4,
146.0,81.4,
147.0,81.4,
148.0,81.4,
149.0,81.4,
150.0,81.4,
151.0,81.4,
152.0,81.4,
14.0,82.3,
21.0,82.5,
16.0,82.60000000000001,
18.0,82.60000000000001,
19.0,82.60000000000001,
20.0,82.60000000000001,
22.0,82.60000000000001,
8.0,82.7,
15.0,82.7,
17.0,82.7,
55.0,82.8,
56.0,82.8,
57.0,82.8,
58.0,82.8,
59.0,82.8,
60.0,82.8,
61.0,82.8,
62.0,82.8,
113.0,82.8,
114.0,82.8,
115.0,82.8,
117.0,82.8,
118.0,82.8,
119.0,82.8,
120.0,82.8,
121.0,82.8,
122.0,82.8,
53.0,82.9,
54.0,82.9,
73.0,82.9,
74.0,82.9,
75.0,82.9,
76.0,82.9,
77.0,82.9,
78.0,82.9,
79.0,82.9,
80.0,82.9,
81.0,82.9,
82.0,82.9,
116.0,82.9,
9.0,90.60000000000001,
93.0,90.7,
94.0,90.7,
95.0,90.7,
96.0,90.7,
97.0,90.7,
98.0,90.7,
99.0,90.7,
100.0,90.7,
101.0,90.7,
102.0,90.7,
123.0,90.7,
124.0,90.7,
125.0,90.7,
126.0,90.7,
127.0,90.7,
128.0,90.7,
129.0,90.7,
130.0,90.7,
131.0,90.7,
132.0,90.7,
33.0,91.10000000000001,
34.0,91.10000000000001,
35.0,91.10000000000001,
38.0,91.10000000000001,
39.0,91.10000000000001,
41.0,91.10000000000001,
42.0,91.10000000000001,
10.0,91.3,
11.0,91.4,
63.0,91.4,
64.0,91.4,
65.0,91.4,
66.0,91.4,
67.0,91.4,
68.0,91.4,
69.0,91.4,
70.0,91.4,
71.0,91.4,
72.0,91.4,
83.0,91.4,
84.0,91.4,
85.0,91.4,
86.0,91.4,
87.0,91.4,
88.0,91.4,
89.0,91.4,
90.0,91.4,
91.0,91.4,
92.0,91.4,
133.0,91.4,
134.0,91.4,
135.0,91.4,
136.0,91.4,
137.0,91.4,
138.0,91.4,
139.0,91.4,
140.0,91.4,
141.0,91.4,
142.0,91.4,
40.0,91.5,
103.0,91.5,
104.0,91.5,
105.0,91.5,
106.0,91.5,
107.0,91.5,
108.0,91.5,
109.0,91.5,
110.0,91.5,
111.0,91.5,
112.0,91.5,
143.0,91.5,
144.0,91.5,
145.0,91.5,
146.0,91.5,
147.0,91.5,
148.0,91.5,
149.0,91.5,
150.0,91.5,
151.0,91.5,
152.0,91.5,
4.0,92.2,
6.0,92.4,
14.0,92.4,
21.0,92.60000000000001,
16.0,92.7,
18.0,92.7,
19.0,92.7,
20.0,92.7,
22.0,92.7,
8.0,92.8,
15.0,92.8,
17.0,92.8,
55.0,92.9,
56.0,92.9,
57.0,92.9,
58.0,92.9,
59.0,92.9,
60.0,92.9,
61.0,92.9,
62.0,92.9,
113.0,92.9,
114.0,92.9,
115.0,92.9,
117.0,92.9,
118.0,92.9,
119.0,92.9,
120.0,92.9,
121.0,92.9,
122.0,92.9,
53.0,93.0,
54.0,93.0,
73.0,93.0,
74.0,93.0,
75.0,93.0,
76.0,93.0,
77.0,93.0,
78.0,93.0,
79.0,93.0,
80.0,93.0,
81.0,93.0,
82.0,93.0,
116.0,93.0,
5.0,96.7,
3.0,98.0,
9.0,100.7,
93.0,100.8,
94.0,100.8,
95.0,100.8,
96.0,100.8,
97.0,100.8,
98.0,100.8,
99.0,100.8,
100.0,100.8,
101.0,100.8,
102.0,100.8,
123.0,100.8,
124.0,100.8,
125.0,100.8,
126.0,100.8,
127.0,100.8,
128.0,100.8,
129.0,100.8,
130.0,100.8,
131.0,100.8,
132.0,100.8,
33.0,101.2,
35.0,101.2,
38.0,101.2,
39.0,101.2,
41.0,101.2,
42.0,101.2,
10.0,101.4,
11.0,101.5,
63.0,101.5,
64.0,101.5,
65.0,101.5,
66.0,101.5,
67.0,101.5,
68.0,101.5,
69.0,101.5,
70.0,101.5,
71.0,101.5,
72.0,101.5,
83.0,101.5,
84.0,101.5,
85.0,101.5,
86.0,101.5,
87.0,101.5,
88.0,101.5,
89.0,101.5,
90.0,101.5,
91.0,101.5,
92.0,101.5,
133.0,101.5,
134.0,101.5,
135.0,101.5,
136.0,101.5,
137.0,101.5,
138.0,101.5,
139.0,101.5,
140.0,101.5,
141.0,101.5,
142.0,101.5,
103.0,101.60000000000001,
104.0,101.60000000000001,
105.0,101.60000000000001,
106.0,101.60000000000001,
107.0,101.60000000000001,
108.0,101.60000000000001,
109.0,101.60000000000001,
110.0,101.60000000000001,
111.0,101.60000000000001,
112.0,101.60000000000001,
143.0,101.60000000000001,
144.0,101.60000000000001,
145.0,101.60000000000001,
146.0,101.60000000000001,
147.0,101.60000000000001,
148.0,101.60000000000001,
149.0,101.60000000000001,
150.0,101.60000000000001,
151.0,101.60000000000001,
152.0,101.60000000000001,
14.0,102.5,
21.0,102.7,
16.0,102.8,
18.0,102.8,
19.0,102.8,
20.0,102.8,
22.0,102.8,
8.0,102.9,
55.0,103.0,
56.0,103.0,
57.0,103.0,
58.0,103.0,
59.0,103.0,
60.0,103.0,
61.0,103.0,
62.0,103.0,
113.0,103.0,
114.0,103.0,
115.0,103.0,
117.0,103.0,
118.0,103.0,
119.0,103.0,
120.0,103.0,
121.0,103.0,
122.0,103.0,
53.0,103.10000000000001,
54.0,103.10000000000001,
73.0,103.10000000000001,
74.0,103.10000000000001,
75.0,103.10000000000001,
76.0,103.10000000000001,
77.0,103.10000000000001,
78.0,103.10000000000001,
79.0,103.10000000000001,
80.0,103.10000000000001,
81.0,103.10000000000001,
82.0,103.10000000000001,
116.0,103.10000000000001,
4.0,106.10000000000001,
6.0,106.3,
9.0,110.8,
93.0,110.9,
94.0,110.9,
95.0,110.9,
96.0,110.9,
97.0,110.9,
98.0,110.9,
99.0,110.9,
100.0,110.9,
101.0,110.9,
102.0,110.9,
123.0,110.9,
124.0,110.9,
125.0,110.9,
126.0,110.9,
127.0,110.9,
128.0,110.9,
129.0,110.9,
130.0,110.9,
131.0,110.9,
132.0,110.9,
33.0,111.3,
42.0,111.3,
10.0,111.5,
11.0,111.60000000000001,
63.0,111.60000000000001,
64.0,111.60000000000001,
65.0,111.60000000000001,
66.0,111.60000000000001,
67.0,111.60000000000001,
68.0,111.60000000000001,
69.0,111.60000000000001,
70.0,111.60000000000001,
71.0,111.60000000000001,
72.0,111.60000000000001,
83.0,111.60000000000001,
84.0,111.60000000000001,
85.0,111.60000000000001,
86.0,111.60000000000001,
87.0,111.60000000000001,
88.0,111.60000000000001,
89.0,111.60000000000001,
90.0,111.60000000000001,
91.0,111.60000000000001,
92.0,111.60000000000001,
133.0,111.60000000000001,
134.0,111.60000000000001,
135.0,111.60000000000001,
136.0,111.60000000000001,
137.0,111.60000000000001,
138.0,111.60000000000001,
139.0,111.60000000000001,
140.0,111.60000000000001,
141.0,111.60000000000001,
142.0,111.60000000000001,
103.0,111.7,
104.0,111.7,
105.0,111.7,
106.0,111.7,
107.0,111.7,
108.0,111.7,
109.0,111.7,
110.0,111.7,
111.0,111.7,
112.0,111.7,
143.0,111.7,
144.0,111.7,
145.0,111.7,
146.0,111.7,
147.0,111.7,
148.0,111.7,
149.0,111.7,
150.0,111.7,
151.0,111.7,
152.0,111.7,
14.0,112.60000000000001,
21.0,112.8,
16.0,112.9,
8.0,113.0,
55.0,113.10000000000001,
56.0,113.10000000000001,
57.0,113.10000000000001,
58.0,113.10000000000001,
59.0,113.10000000000001,
60.0,113.10000000000001,
61.0,113.10000000000001,
62.0,113.10000000000001,
113.0,113.10000000000001,
114.0,113.10000000000001,
115.0,113.10000000000001,
117.0,113.10000000000001,
118.0,113.10000000000001,
119.0,113.10000000000001,
120.0,113.10000000000001,
121.0,113.10000000000001,
122.0,113.10000000000001,
53.0,113.2,
54.0,113.2,
73.0,113.2,
74.0,113.2,
75.0,113.2,
76.0,113.2,
77.0,113.2,
78.0,113.2,
79.0,113.2,
80.0,113.2,
81.0,113.2,
82.0,113.2,
116.0,113.2,
5.0,113.4,
3.0,114.7,
4.0,120.0,
6.0,120.2,
9.0,120.9,
93.0,121.0,
94.0,121.0,
95.0,121.0,
96.0,121.0,
97.0,121.0,
98.0,121.0,
99.0,121.0,
100.0,121.0,
101.0,121.0,
102.0,121.0,
123.0,121.0,
124.0,121.0,
125.0,121.0,
126.0,121.0,
127.0,121.0,
128.0,121.0,
129.0,121.0,
130.0,121.0,
131.0,121.0,
132.0,121.0,
33.0,121.4,
42.0,121.4,
10.0,121.60000000000001,
11.0,121.7,
63.0,121.7,
64.0,121.7,
65.0,121.7,
66.0,121.7,
67.0,121.7,
68.0,121.7,
69.0,121.7,
70.0,121.7,
71.0,121.7,
72.0,121.7,
83.0,121.7,
84.0,121.7,
85.0,121.7,
86.0,121.7,
87.0,121.7,
88.0,121.7,
89.0,121.7,
90.0,121.7,
91.0,121.7,
92.0,121.7,
133.0,121.7,
134.0,121.7,
135.0,121.7,
136.0,121.7,
137.0,121.7,
138.0,121.7,
139.0,121.7,
140.0,121.7,
141.0,121.7,
142.0,121.7,
103.0,121.8,
104.0,121.8,
105.0,121.8,
106.0,121.8,
107.0,121.8,
108.0,121.8,
109.0,121.8,
110.0,121.8,
111.0,121.8,
112.0,121.8,
143.0,121.8,
144.0,121.8,
145.0,121.8,
146.0,121.8,
147.0,121.8,
148.0,121.8,
149.0,121.8,
150.0,121.8,
151.0,121.8,
152.0,121.8,
14.0,122.7,
8.0,123.10000000000001,
55.0,123.2,
56.0,123.2,
57.0,123.2,
58.0,123.2,
59.0,123.2,
60.0,123.2,
61.0,123.2,
62.0,123.2,
113.0,123.2,
114.0,123.2,
115.0,123.2,
117.0,123.2,
118.0,123.2,
119.0,123.2,
120.0,123.2,
121.0,123.2,
122.0,123.2,
53.0,123.3,
54.0,123.3,
73.0,123.3,
74.0,123.3,
75.0,123.3,
76.0,123.3,
77.0,123.3,
78.0,123.3,
79.0,123.3,
80.0,123.3,
81.0,123.3,
82.0,123.3,
116.0,123.3,
9.0,131.0,
93.0,131.1,
94.0,131.1,
95.0,131.1,
96.0,131.1,
97.0,131.1,
98.0,131.1,
99.0,131.1,
100.0,131.1,
101.0,131.1,
102.0,131.1,
123.0,131.1,
124.0,131.1,
125.0,131.1,
126.0,131.1,
127.0,131.1,
128.0,131.1,
129.0,131.1,
130.0,131.1,
131.0,131.1,
132.0,131.1,
33.0,131.5,
42.0,131.5,
3.0,131.7,
10.0,131.7,
11.0,131.8,
63.0,131.8,
64.0,131.8,
65.0,131.8,
66.0,131.8,
67.0,131.8,
68.0,131.8,
69.0,131.8,
70.0,131.8,
71.0,131.8,
72.0,131.8,
83.0,131.8,
84.0,131.8,
85.0,131.8,
86.0,131.8,
87.0,131.8,
88.0,131.8,
89.0,131.8,
90.0,131.8,
91.0,131.8,
92.0,131.8,
133.0,131.8,
134.0,131.8,
135.0,131.8,
136.0,131.8,
137.0,131.8,
138.0,131.8,
139.0,131.8,
140.0,131.8,
141.0,131.8,
142.0,131.8,
5.0,131.9,
103.0,131.9,
104.0,131.9,
105.0,131.9,
106.0,131.9,
107.0,131.9,
108.0,131.9,
109.0,131.9,
110.0,131.9,
111.0,131.9,
112.0,131.9,
143.0,131.9,
144.0,131.9,
145.0,131.9,
146.0,131.9,
147.0,131.9,
148.0,131.9,
149.0,131.9,
150.0,131.9,
151.0,131.9,
152.0,131.9,
14.0,132.8,
8.0,133.2,
55.0,133.3,
56.0,133.3,
57.0,133.3,
58.0,133.3,
59.0,133.3,
60.0,133.3,
61.0,133.3,
62.0,133.3,
113.0,133.3,
114.0,133.3,
115.0,133.3,
117.0,133.3,
118.0,133.3,
119.0,133.3,
120.0,133.3,
121.0,133.3,
122.0,133.3,
4.0,133.4,
53.0,133.4,
54.0,133.4,
73.0,133.4,
74.0,133.4,
75.0,133.4,
76.0,133.4,
77.0,133.4,
78.0,133.4,
79.0,133.4,
80.0,133.4,
81.0,133.4,
82.0,133.4,
116.0,133.4,
6.0,133.5,
9.0,141.1,
93.0,141.20000000000002,
94.0,141.20000000000002,
95.0,141.20000000000002,
96.0,141.20000000000002,
97.0,141.20000000000002,
98.0,141.20000000000002,
99.0,141.20000000000002,
100.0,141.20000000000002,
101.0,141.20000000000002,
102.0,141.20000000000002,
123.0,141.20000000000002,
124.0,141.20000000000002,
125.0,141.20000000000002,
126.0,141.20000000000002,
127.0,141.20000000000002,
128.0,141.20000000000002,
129.0,141.20000000000002,
130.0,141.20000000000002,
131.0,141.20000000000002,
132.0,141.20000000000002,
33.0,141.6,
10.0,141.8,
11.0,141.9,
63.0,141.9,
64.0,141.9,
65.0,141.9,
66.0,141.9,
67.0,141.9,
68.0,141.9,
69.0,141.9,
70.0,141.9,
71.0,141.9,
72.0,141.9,
83.0,141.9,
84.0,141.9,
85.0,141.9,
86.0,141.9,
87.0,141.9,
88.0,141.9,
89.0,141.9,
90.0,141.9,
91.0,141.9,
92.0,141.9,
133.0,141.9,
134.0,141.9,
135.0,141.9,
136.0,141.9,
137.0,141.9,
138.0,141.9,
139.0,141.9,
140.0,141.9,
141.0,141.9,
142.0,141.9,
103.0,142.0,
104.0,142.0,
105.0,142.0,
106.0,142.0,
107.0,142.0,
108.0,142.0,
109.0,142.0,
110.0,142.0,
111.0,142.0,
112.0,142.0,
143.0,142.0,
144.0,142.0,
145.0,142.0,
146.0,142.0,
147.0,142.0,
148.0,142.0,
149.0,142.0,
150.0,142.0,
151.0,142.0,
152.0,142.0,
14.0,142.9,
8.0,143.3,
55.0,143.4,
56.0,143.4,
57.0,143.4,
58.0,143.4,
59.0,143.4,
60.0,143.4,
61.0,143.4,
62.0,143.4,
113.0,143.4,
114.0,143.4,
115.0,143.4,
117.0,143.4,
118.0,143.4,
119.0,143.4,
120.0,143.4,
121.0,143.4,
122.0,143.4,
53.0,143.5,
54.0,143.5,
73.0,143.5,
74.0,143.5,
75.0,143.5,
76.0,143.5,
77.0,143.5,
78.0,143.5,
79.0,143.5,
80.0,143.5,
81.0,143.5,
82.0,143.5,
